,start_date,end_date,problem_start_number_of_icu_active_cases,problem_end_number_of_icu_active_cases,problem_vaccinated_population,city,problem_start_number_of_deaths,problem_end_number_of_deaths,problem_start_number_of_active_cases,problem_end_number_of_active_cases,problem_average_temperature,problem_average_humidity,solution_lockdown_policy_level,solution_vaccine_policy_level,solution_mask_policy_level
172,2020-04-25,2020-05-15,1.0,1.0,0.0,Ahrweiler,1.0,1.0,44.0,14.0,11.34152380952381,63.87619047619047,2.0,0.0,2.0
173,2020-05-15,2020-06-01,1.0,0.0,0.0,Ahrweiler,1.0,1.0,14.0,7.0,15.298222222222222,59.30222222222222,0.0,0.0,2.0
174,2020-06-01,2020-06-30,0.0,0.0,0.0,Ahrweiler,1.0,1.0,7.0,5.0,17.356027397260274,68.12739726027397,0.0,0.0,2.0
175,2020-06-30,2020-07-01,0.0,0.0,0.0,Ahrweiler,1.0,1.0,5.0,5.0,16.426315789473687,71.6842105263158,0.0,0.0,2.0
176,2020-07-01,2020-07-30,0.0,1.0,0.0,Ahrweiler,1.0,1.0,5.0,8.0,18.050702247191012,63.75,0.0,0.0,2.0
177,2020-07-30,2020-08-01,1.0,1.0,0.0,Ahrweiler,1.0,1.0,8.0,8.0,22.786666666666665,53.77333333333333,0.0,0.0,2.0
178,2020-08-01,2020-08-31,1.0,1.0,0.0,Ahrweiler,1.0,2.0,8.0,28.0,20.308333333333334,66.43502824858757,0.0,0.0,2.0
179,2020-08-31,2020-09-01,1.0,2.0,0.0,Ahrweiler,2.0,2.0,28.0,28.0,12.976315789473686,84.52631578947368,0.0,0.0,2.0
180,2020-09-01,2020-09-30,2.0,0.0,0.0,Ahrweiler,2.0,3.0,28.0,28.0,15.823447204968947,68.76708074534162,0.0,0.0,2.0
181,2020-09-30,2020-10-01,0.0,0.0,0.0,Ahrweiler,3.0,3.0,28.0,30.0,13.372499999999999,87.4,0.0,0.0,2.0
182,2020-10-01,2020-10-30,0.0,0.0,0.0,Ahrweiler,3.0,5.0,30.0,583.0,11.532128514056225,78.62650602409639,0.0,0.0,2.0
183,2020-10-30,2020-11-01,0.0,0.0,0.0,Ahrweiler,5.0,5.0,583.0,488.0,14.886666666666667,76.28,2.0,0.0,2.0
184,2020-11-01,2020-11-13,0.0,3.0,0.0,Ahrweiler,5.0,12.0,488.0,450.0,8.70276923076923,84.12,2.0,0.0,2.0
185,2020-11-13,2020-11-30,3.0,1.0,0.0,Ahrweiler,12.0,20.0,450.0,371.0,6.231999999999999,81.64888888888889,1.0,0.0,2.0
186,2020-11-30,2020-12-01,1.0,1.0,0.0,Ahrweiler,20.0,20.0,371.0,341.0,1.36,87.66,1.0,0.0,2.0
187,2020-12-01,2020-12-31,1.0,3.0,0.0,Ahrweiler,20.0,28.0,341.0,311.0,4.8398666666666665,85.78666666666666,1.0,0.0,2.0
188,2020-12-31,2021-01-01,3.0,3.0,0.0,Ahrweiler,28.0,28.0,311.0,326.0,1.7879999999999998,89.4,2.0,2.0,2.0
189,2021-01-01,2021-01-19,3.0,2.0,0.0,Ahrweiler,28.0,36.0,326.0,301.0,1.9328421052631577,84.17894736842105,2.0,2.0,2.0
190,2021-01-19,2021-02-19,2.0,2.0,0.0,Ahrweiler,36.0,43.0,301.0,207.0,3.061125,78.11,2.0,2.0,2.0
191,2021-02-19,2021-03-04,2.0,4.0,0.0,Ahrweiler,43.0,45.0,207.0,219.0,7.759714285714286,73.95142857142856,2.0,2.0,2.0
192,2021-03-04,2021-03-18,4.0,3.0,0.0,Ahrweiler,45.0,46.0,219.0,239.0,4.806133333333334,73.80533333333334,2.0,3.0,2.0
193,2021-03-18,2021-04-06,3.0,4.0,0.0,Ahrweiler,46.0,46.0,239.0,229.0,7.810476190476191,65.8247619047619,2.0,3.0,2.0
194,2021-04-06,2021-04-23,4.0,4.0,0.0,Ahrweiler,46.0,48.0,229.0,328.0,6.315777777777779,69.06888888888889,2.0,3.0,2.0
195,2021-04-23,2021-05-07,4.0,4.0,0.0,Ahrweiler,48.0,48.0,328.0,308.0,8.652800000000001,59.669333333333334,2.0,3.0,2.0
196,2021-05-07,2021-06-01,4.0,2.0,0.0,Ahrweiler,48.0,51.0,308.0,125.0,12.695538461538462,69.12769230769231,2.0,3.0,2.0
197,2021-06-01,2021-06-29,2.0,0.0,0.0,Ahrweiler,51.0,52.0,125.0,17.0,19.65820689655172,70.4151724137931,2.0,3.0,2.0
198,2021-06-29,2021-08-02,0.0,0.0,1.0,Ahrweiler,52.0,52.0,17.0,92.0,17.257714285714286,80.10057142857143,2.0,5.0,2.0
199,2021-08-02,2021-08-20,0.0,0.0,1.0,Ahrweiler,52.0,53.0,92.0,88.0,15.492842105263156,83.28842105263158,2.0,5.0,2.0
200,2021-08-20,2021-09-07,0.0,0.0,1.0,Ahrweiler,53.0,55.0,88.0,428.0,14.567999999999998,86.47157894736841,2.0,5.0,2.0
201,2021-09-07,2021-09-29,0.0,0.0,1.0,Ahrweiler,55.0,58.0,428.0,231.0,14.104521739130433,84.38434782608695,0.0,5.0,2.0
202,2021-09-29,2021-10-23,0.0,0.0,1.0,Ahrweiler,58.0,60.0,231.0,197.0,8.9624,87.6816,0.0,5.0,2.0
203,2021-10-23,2021-11-04,0.0,0.0,1.0,Ahrweiler,60.0,63.0,197.0,267.0,8.018153846153847,88.55076923076923,0.0,5.0,2.0
204,2021-11-04,2021-11-19,0.0,2.0,1.0,Ahrweiler,63.0,68.0,267.0,447.0,5.526,88.7175,0.0,5.0,2.0
205,2021-11-19,2021-12-13,2.0,4.0,1.0,Ahrweiler,68.0,73.0,447.0,624.0,4.6552,80.8976,0.0,5.0,2.0
206,2021-12-13,2021-12-28,4.0,2.0,1.0,Ahrweiler,73.0,81.0,624.0,420.0,4.8027500000000005,85.625,0.0,5.0,2.0
207,2021-12-28,2022-01-19,2.0,2.0,1.0,Ahrweiler,81.0,82.0,420.0,1050.0,5.139090909090909,82.7909090909091,0.0,5.0,2.0
208,2022-01-19,2022-01-28,2.0,2.0,1.0,Ahrweiler,82.0,82.0,1050.0,1789.0,3.866,79.836,0.0,5.0,2.0
209,2022-01-28,2022-02-17,2.0,0.0,2.0,Ahrweiler,82.0,83.0,1789.0,3078.0,6.520190476190477,73.5447619047619,0.0,5.0,2.0
210,2022-02-17,2022-03-18,0.0,2.0,2.0,Ahrweiler,83.0,89.0,3078.0,4596.0,5.421866666666667,66.03866666666667,0.0,5.0,2.0
211,2022-03-18,2022-04-03,2.0,1.0,2.0,Ahrweiler,89.0,90.0,4596.0,4057.0,7.9061176470588235,64.0070588235294,0.0,5.0,2.0
212,2022-04-03,2022-04-26,1.0,1.0,2.0,Ahrweiler,90.0,92.0,4057.0,1986.0,9.897833333333331,64.87,0.0,5.0,2.0
213,2022-04-26,2022-06-01,1.0,0.0,2.0,Ahrweiler,92.0,97.0,1986.0,650.0,14.912972972972973,66.30054054054054,0.0,5.0,2.0
214,2022-06-01,2022-06-17,0.0,0.0,2.0,Ahrweiler,97.0,101.0,650.0,1247.0,17.548,66.58823529411765,0.0,5.0,2.0
215,2020-04-25,2020-05-15,0.0,0.0,0.0,Donnersbergkreis,3.0,5.0,26.0,8.0,10.521904761904763,68.65904761904761,2.0,0.0,2.0
216,2020-05-15,2020-06-01,0.0,0.0,0.0,Donnersbergkreis,5.0,6.0,8.0,4.0,14.456222222222223,59.95111111111111,0.0,0.0,2.0
217,2020-06-01,2020-06-30,0.0,0.0,0.0,Donnersbergkreis,6.0,6.0,4.0,3.0,16.2032,73.12133333333334,0.0,0.0,2.0
218,2020-06-30,2020-07-01,0.0,0.0,0.0,Donnersbergkreis,6.0,6.0,3.0,3.0,17.64,68.94,0.0,0.0,2.0
219,2020-07-01,2020-07-30,0.0,0.0,0.0,Donnersbergkreis,6.0,6.0,3.0,5.0,18.305600000000002,60.06133333333333,0.0,0.0,2.0
220,2020-07-30,2020-08-01,0.0,0.0,0.0,Donnersbergkreis,6.0,6.0,5.0,5.0,24.172,41.85333333333333,0.0,0.0,2.0
221,2020-08-01,2020-08-31,0.0,0.0,0.0,Donnersbergkreis,6.0,6.0,5.0,16.0,20.47574193548387,63.46064516129032,0.0,0.0,2.0
222,2020-08-31,2020-09-01,0.0,0.0,0.0,Donnersbergkreis,6.0,6.0,16.0,17.0,13.658000000000001,84.68,0.0,0.0,2.0
223,2020-09-01,2020-09-30,0.0,0.0,0.0,Donnersbergkreis,6.0,8.0,17.0,16.0,16.13746666666667,64.544,0.0,0.0,2.0
224,2020-09-30,2020-10-01,0.0,0.0,0.0,Donnersbergkreis,8.0,8.0,16.0,18.0,12.204,87.88,0.0,0.0,2.0
225,2020-10-01,2020-10-30,0.0,0.0,0.0,Donnersbergkreis,8.0,9.0,18.0,263.0,9.434266666666666,85.21466666666667,0.0,0.0,2.0
226,2020-10-30,2020-11-01,0.0,0.0,0.0,Donnersbergkreis,9.0,9.0,263.0,226.0,11.735999999999999,87.33333333333333,2.0,0.0,2.0
227,2020-11-01,2020-11-13,0.0,0.0,0.0,Donnersbergkreis,9.0,9.0,226.0,203.0,8.191076923076922,86.71692307692308,2.0,0.0,2.0
228,2020-11-13,2020-11-30,0.0,0.0,0.0,Donnersbergkreis,9.0,13.0,203.0,230.0,4.3708888888888895,88.01555555555555,1.0,0.0,2.0
229,2020-11-30,2020-12-01,0.0,0.0,0.0,Donnersbergkreis,13.0,13.0,230.0,223.0,-1.1440000000000001,92.6,1.0,0.0,2.0
230,2020-12-01,2020-12-31,0.0,1.0,0.0,Donnersbergkreis,13.0,22.0,223.0,182.0,3.327066666666667,91.676,1.0,0.0,2.0
231,2020-12-31,2021-01-01,1.0,0.0,0.0,Donnersbergkreis,22.0,22.0,182.0,190.0,0.136,96.24,2.0,2.0,2.0
232,2021-01-01,2021-01-19,0.0,3.0,0.0,Donnersbergkreis,22.0,35.0,190.0,211.0,-1.088842105263158,89.54947368421053,2.0,2.0,2.0
233,2021-01-19,2021-02-19,3.0,1.0,0.0,Donnersbergkreis,35.0,48.0,211.0,93.0,1.116875,85.88875,2.0,2.0,2.0
234,2021-02-19,2021-03-04,1.0,0.0,0.0,Donnersbergkreis,48.0,51.0,93.0,62.0,8.464857142857142,65.55714285714286,2.0,2.0,2.0
235,2021-03-04,2021-03-18,0.0,0.0,0.0,Donnersbergkreis,51.0,54.0,62.0,101.0,2.8568,76.27733333333333,2.0,3.0,2.0
236,2021-03-18,2021-04-06,0.0,1.0,0.0,Donnersbergkreis,54.0,55.0,101.0,134.0,7.071428571428571,61.60952380952381,2.0,3.0,2.0
237,2021-04-06,2021-04-23,1.0,2.0,0.0,Donnersbergkreis,55.0,57.0,134.0,308.0,5.106,66.96222222222222,2.0,3.0,2.0
238,2021-04-23,2021-05-07,2.0,2.0,0.0,Donnersbergkreis,57.0,61.0,308.0,268.0,7.318933333333333,62.208,2.0,3.0,2.0
239,2021-05-07,2021-06-01,2.0,3.0,0.0,Donnersbergkreis,61.0,66.0,268.0,59.0,10.804461538461538,74.07230769230769,2.0,3.0,2.0
240,2021-06-01,2021-06-29,3.0,0.0,0.0,Donnersbergkreis,66.0,69.0,59.0,20.0,18.654758620689655,72.16137931034483,2.0,3.0,2.0
241,2021-06-29,2021-08-02,0.0,0.0,1.0,Donnersbergkreis,69.0,71.0,20.0,22.0,16.992228571428573,77.70514285714286,2.0,5.0,2.0
242,2021-08-02,2021-08-20,0.0,0.0,1.0,Donnersbergkreis,71.0,73.0,22.0,66.0,17.002736842105264,76.53894736842105,2.0,5.0,2.0
243,2021-08-20,2021-09-07,0.0,0.0,1.0,Donnersbergkreis,73.0,71.0,66.0,140.0,15.792421052631578,77.06315789473685,2.0,5.0,2.0
244,2021-09-07,2021-09-29,0.0,0.0,1.0,Donnersbergkreis,71.0,74.0,140.0,60.0,15.416347826086955,76.76347826086956,0.0,5.0,2.0
245,2021-09-29,2021-10-23,0.0,0.0,1.0,Donnersbergkreis,74.0,74.0,60.0,39.0,9.604959999999998,82.8944,0.0,5.0,2.0
246,2021-10-23,2021-11-04,0.0,0.0,1.0,Donnersbergkreis,74.0,76.0,39.0,111.0,8.208923076923076,86.57538461538462,0.0,5.0,2.0
247,2021-11-04,2021-11-19,0.0,2.0,1.0,Donnersbergkreis,76.0,77.0,111.0,273.0,4.340750000000001,92.775,0.0,5.0,2.0
248,2021-11-19,2021-12-13,2.0,2.0,1.0,Donnersbergkreis,77.0,82.0,273.0,502.0,1.7246400000000002,92.2736,0.0,5.0,2.0
249,2021-12-13,2021-12-28,2.0,3.0,1.0,Donnersbergkreis,82.0,88.0,502.0,294.0,3.008,92.3125,0.0,5.0,2.0
250,2021-12-28,2022-01-19,3.0,0.0,1.0,Donnersbergkreis,88.0,92.0,294.0,549.0,3.0929090909090906,90.59636363636363,0.0,5.0,2.0
251,2022-01-19,2022-01-28,0.0,0.0,1.0,Donnersbergkreis,92.0,93.0,549.0,947.0,0.25560000000000005,91.716,0.0,5.0,2.0
252,2022-01-28,2022-02-17,0.0,1.0,2.0,Donnersbergkreis,93.0,94.0,947.0,1815.0,3.6788571428571424,84.22666666666667,0.0,5.0,2.0
253,2022-02-17,2022-03-18,1.0,1.0,2.0,Donnersbergkreis,94.0,97.0,1815.0,2871.0,4.093866666666666,65.52666666666667,0.0,5.0,2.0
254,2022-03-18,2022-04-03,1.0,2.0,2.0,Donnersbergkreis,97.0,101.0,2871.0,3399.0,7.439764705882352,59.887058823529415,0.0,5.0,2.0
255,2022-04-03,2022-04-26,2.0,1.0,2.0,Donnersbergkreis,101.0,106.0,3399.0,2129.0,7.997833333333334,67.57333333333334,0.0,5.0,2.0
256,2022-04-26,2022-06-01,1.0,0.0,2.0,Donnersbergkreis,106.0,116.0,2129.0,519.0,14.364324324324324,64.57513513513514,0.0,5.0,2.0
257,2022-06-01,2022-06-17,0.0,0.0,2.0,Donnersbergkreis,116.0,116.0,519.0,1008.0,17.434588235294118,61.51764705882353,0.0,5.0,2.0
258,2020-04-25,2020-05-15,2.0,0.0,0.0,Südwestpfalz,3.0,3.0,32.0,10.0,11.637333333333334,63.88,2.0,0.0,2.0
259,2020-05-15,2020-06-01,0.0,0.0,0.0,Südwestpfalz,3.0,3.0,10.0,5.0,15.356,56.611111111111114,0.0,0.0,2.0
260,2020-06-01,2020-06-30,0.0,0.0,0.0,Südwestpfalz,3.0,3.0,5.0,4.0,16.7312,71.332,0.0,0.0,2.0
261,2020-06-30,2020-07-01,0.0,0.0,0.0,Südwestpfalz,3.0,3.0,4.0,4.0,18.26,68.84,0.0,0.0,2.0
262,2020-07-01,2020-07-30,0.0,0.0,0.0,Südwestpfalz,3.0,3.0,4.0,6.0,18.768666666666668,61.33866666666667,0.0,0.0,2.0
263,2020-07-30,2020-08-01,0.0,0.0,0.0,Südwestpfalz,3.0,3.0,6.0,6.0,24.05466666666667,44.12,0.0,0.0,2.0
264,2020-08-01,2020-08-31,0.0,0.0,0.0,Südwestpfalz,3.0,3.0,6.0,21.0,20.70051612903226,64.4116129032258,0.0,0.0,2.0
265,2020-08-31,2020-09-01,0.0,0.0,0.0,Südwestpfalz,3.0,3.0,21.0,21.0,14.53,83.2,0.0,0.0,2.0
266,2020-09-01,2020-09-30,0.0,0.0,0.0,Südwestpfalz,3.0,3.0,21.0,21.0,16.3148,68.072,0.0,0.0,2.0
267,2020-09-30,2020-10-01,0.0,0.0,0.0,Südwestpfalz,3.0,3.0,21.0,22.0,12.932,86.0,0.0,0.0,2.0
268,2020-10-01,2020-10-30,0.0,0.0,0.0,Südwestpfalz,3.0,3.0,22.0,271.0,10.0472,83.93333333333334,0.0,0.0,2.0
269,2020-10-30,2020-11-01,0.0,0.0,0.0,Südwestpfalz,3.0,3.0,271.0,236.0,12.605333333333332,82.96,2.0,0.0,2.0
270,2020-11-01,2020-11-13,0.0,2.0,0.0,Südwestpfalz,3.0,3.0,236.0,225.0,9.096,84.38153846153845,2.0,0.0,2.0
271,2020-11-13,2020-11-30,2.0,1.0,0.0,Südwestpfalz,3.0,10.0,225.0,228.0,4.817333333333334,87.12444444444445,1.0,0.0,2.0
272,2020-11-30,2020-12-01,1.0,1.0,0.0,Südwestpfalz,10.0,12.0,228.0,228.0,-1.2799999999999998,93.72,1.0,0.0,2.0
273,2020-12-01,2020-12-31,1.0,0.0,0.0,Südwestpfalz,12.0,29.0,228.0,265.0,3.866533333333333,90.67066666666666,1.0,0.0,2.0
274,2020-12-31,2021-01-01,0.0,0.0,0.0,Südwestpfalz,29.0,29.0,265.0,244.0,0.504,95.64,2.0,2.0,2.0
275,2021-01-01,2021-01-19,0.0,1.0,0.0,Südwestpfalz,29.0,43.0,244.0,196.0,-0.5429473684210527,89.06526315789473,2.0,2.0,2.0
276,2021-01-19,2021-02-19,1.0,0.0,0.0,Südwestpfalz,43.0,60.0,196.0,81.0,2.4472500000000004,83.56875,2.0,2.0,2.0
277,2021-02-19,2021-03-04,0.0,1.0,0.0,Südwestpfalz,60.0,63.0,81.0,89.0,8.766000000000002,64.97714285714285,2.0,2.0,2.0
278,2021-03-04,2021-03-18,1.0,1.0,0.0,Südwestpfalz,63.0,69.0,89.0,180.0,3.7642666666666664,73.888,2.0,3.0,2.0
279,2021-03-18,2021-04-06,1.0,1.0,0.0,Südwestpfalz,69.0,71.0,180.0,163.0,7.492380952380953,61.481904761904765,2.0,3.0,2.0
280,2021-04-06,2021-04-23,1.0,0.0,0.0,Südwestpfalz,71.0,79.0,163.0,176.0,5.998666666666666,64.14222222222222,2.0,3.0,2.0
281,2021-04-23,2021-05-07,0.0,0.0,0.0,Südwestpfalz,79.0,82.0,176.0,162.0,8.433333333333334,60.64,2.0,3.0,2.0
282,2021-05-07,2021-06-01,0.0,1.0,0.0,Südwestpfalz,82.0,85.0,162.0,74.0,11.579076923076922,71.61846153846155,2.0,3.0,2.0
283,2021-06-01,2021-06-29,1.0,1.0,0.0,Südwestpfalz,85.0,85.0,74.0,3.0,19.371724137931036,71.36413793103448,2.0,3.0,2.0
284,2021-06-29,2021-08-02,1.0,0.0,1.0,Südwestpfalz,85.0,85.0,3.0,6.0,17.430857142857143,78.38742857142857,2.0,5.0,2.0
285,2021-08-02,2021-08-20,0.0,0.0,1.0,Südwestpfalz,85.0,85.0,6.0,20.0,17.327157894736843,79.49894736842106,2.0,5.0,2.0
286,2021-08-20,2021-09-07,0.0,0.0,1.0,Südwestpfalz,85.0,85.0,20.0,95.0,16.056,77.96842105263158,2.0,5.0,2.0
287,2021-09-07,2021-09-29,0.0,0.0,1.0,Südwestpfalz,85.0,88.0,95.0,60.0,15.670434782608696,78.9686956521739,0.0,5.0,2.0
288,2021-09-29,2021-10-23,0.0,0.0,1.0,Südwestpfalz,88.0,88.0,60.0,89.0,9.8632,84.672,0.0,5.0,2.0
289,2021-10-23,2021-11-04,0.0,0.0,1.0,Südwestpfalz,88.0,89.0,89.0,185.0,8.68123076923077,87.68923076923078,0.0,5.0,2.0
290,2021-11-04,2021-11-19,0.0,0.0,1.0,Südwestpfalz,89.0,92.0,185.0,467.0,4.601749999999999,93.965,0.0,5.0,2.0
291,2021-11-19,2021-12-13,0.0,2.0,1.0,Südwestpfalz,92.0,99.0,467.0,740.0,2.21936,91.92,0.0,5.0,2.0
292,2021-12-13,2021-12-28,2.0,1.0,1.0,Südwestpfalz,99.0,104.0,740.0,362.0,3.883,90.885,0.0,5.0,2.0
293,2021-12-28,2022-01-19,1.0,0.0,1.0,Südwestpfalz,104.0,108.0,362.0,444.0,3.3645454545454547,90.58727272727273,0.0,5.0,2.0
294,2022-01-19,2022-01-28,0.0,0.0,1.0,Südwestpfalz,108.0,108.0,444.0,1046.0,0.6636,91.796,0.0,5.0,2.0
295,2022-01-28,2022-02-17,0.0,0.0,2.0,Südwestpfalz,108.0,112.0,1046.0,2268.0,4.347428571428571,85.78857142857143,0.0,5.0,2.0
296,2022-02-17,2022-03-18,0.0,0.0,2.0,Südwestpfalz,112.0,122.0,2268.0,2649.0,5.1458666666666675,65.13733333333333,0.0,5.0,2.0
297,2022-03-18,2022-04-03,0.0,0.0,2.0,Südwestpfalz,122.0,124.0,2649.0,3037.0,8.195058823529411,58.792941176470585,0.0,5.0,2.0
298,2022-04-03,2022-04-26,0.0,0.0,2.0,Südwestpfalz,124.0,131.0,3037.0,2437.0,9.072166666666666,66.48,0.0,5.0,2.0
299,2022-04-26,2022-06-01,0.0,0.0,2.0,Südwestpfalz,131.0,139.0,2437.0,632.0,14.800108108108107,63.895135135135135,0.0,5.0,2.0
300,2022-06-01,2022-06-17,0.0,0.0,2.0,Südwestpfalz,139.0,140.0,632.0,898.0,17.768470588235292,63.00235294117647,0.0,5.0,2.0
301,2020-04-25,2020-05-15,0.0,0.0,0.0,Cochem-Zell,1.0,1.0,21.0,7.0,9.949789029535864,60.92194092827004,2.0,0.0,2.0
302,2020-05-15,2020-06-01,0.0,0.0,0.0,Cochem-Zell,1.0,1.0,7.0,4.0,14.030699774266367,54.87584650112867,0.0,0.0,2.0
303,2020-06-01,2020-06-30,0.0,0.0,0.0,Cochem-Zell,1.0,1.0,4.0,3.0,15.767387944358578,69.02782071097373,0.0,0.0,2.0
304,2020-06-30,2020-07-01,0.0,0.0,0.0,Cochem-Zell,1.0,1.0,3.0,3.0,15.632608695652172,73.32608695652173,0.0,0.0,2.0
305,2020-07-01,2020-07-30,0.0,0.0,0.0,Cochem-Zell,1.0,1.0,3.0,4.0,16.866761363636364,62.02698863636363,0.0,0.0,2.0
306,2020-07-30,2020-08-01,0.0,0.0,0.0,Cochem-Zell,1.0,1.0,4.0,4.0,22.91176470588235,44.5,0.0,0.0,2.0
307,2020-08-01,2020-08-31,0.0,0.0,0.0,Cochem-Zell,1.0,1.0,4.0,13.0,19.42270742358079,64.09024745269286,0.0,0.0,2.0
308,2020-08-31,2020-09-01,0.0,0.0,0.0,Cochem-Zell,1.0,1.0,13.0,14.0,13.344444444444441,81.22222222222223,0.0,0.0,2.0
309,2020-09-01,2020-09-30,0.0,0.0,0.0,Cochem-Zell,1.0,1.0,14.0,13.0,15.476944837340877,64.30975954738331,0.0,0.0,2.0
310,2020-09-30,2020-10-01,0.0,0.0,0.0,Cochem-Zell,1.0,1.0,13.0,14.0,11.972499999999998,91.425,0.0,0.0,2.0
311,2020-10-01,2020-10-30,0.0,0.0,0.0,Cochem-Zell,1.0,1.0,14.0,286.0,8.81228813559322,88.65112994350282,0.0,0.0,2.0
312,2020-10-30,2020-11-01,0.0,0.0,0.0,Cochem-Zell,1.0,1.0,286.0,248.0,11.719354838709675,88.14516129032258,2.0,0.0,2.0
313,2020-11-01,2020-11-13,0.0,1.0,0.0,Cochem-Zell,1.0,1.0,248.0,220.0,8.373835125448029,85.52329749103943,2.0,0.0,2.0
314,2020-11-13,2020-11-30,1.0,0.0,0.0,Cochem-Zell,1.0,8.0,220.0,177.0,4.0735981308411215,92.26401869158879,1.0,0.0,2.0
315,2020-11-30,2020-12-01,0.0,0.0,0.0,Cochem-Zell,8.0,8.0,177.0,165.0,-0.17674418604651165,91.76744186046511,1.0,0.0,2.0
316,2020-12-01,2020-12-31,0.0,2.0,0.0,Cochem-Zell,8.0,16.0,165.0,176.0,3.045565749235474,94.32262996941895,1.0,0.0,2.0
317,2020-12-31,2021-01-01,2.0,2.0,0.0,Cochem-Zell,16.0,16.0,176.0,174.0,-0.924,96.92,2.0,2.0,2.0
318,2021-01-01,2021-01-19,2.0,2.0,0.0,Cochem-Zell,16.0,21.0,174.0,128.0,-1.0581052631578947,92.80631578947369,2.0,2.0,2.0
319,2021-01-19,2021-02-19,2.0,2.0,0.0,Cochem-Zell,21.0,38.0,128.0,152.0,0.6538749999999999,87.44375,2.0,2.0,2.0
320,2021-02-19,2021-03-04,2.0,2.0,0.0,Cochem-Zell,38.0,46.0,152.0,90.0,7.5854285714285705,70.66857142857143,2.0,2.0,2.0
321,2021-03-04,2021-03-18,2.0,1.0,0.0,Cochem-Zell,46.0,47.0,90.0,31.0,2.1792,81.14666666666666,2.0,3.0,2.0
322,2021-03-18,2021-04-06,1.0,0.0,0.0,Cochem-Zell,47.0,51.0,31.0,76.0,6.156761904761905,66.28,2.0,3.0,2.0
323,2021-04-06,2021-04-23,0.0,0.0,0.0,Cochem-Zell,51.0,51.0,76.0,111.0,4.305777777777777,70.19777777777777,2.0,3.0,2.0
324,2021-04-23,2021-05-07,0.0,0.0,0.0,Cochem-Zell,51.0,54.0,111.0,86.0,6.549066666666666,60.522666666666666,2.0,3.0,2.0
325,2021-05-07,2021-06-01,0.0,3.0,0.0,Cochem-Zell,54.0,59.0,86.0,55.0,10.21323076923077,73.10923076923076,2.0,3.0,2.0
326,2021-06-01,2021-06-29,3.0,0.0,0.0,Cochem-Zell,59.0,61.0,55.0,6.0,17.87296551724138,70.60551724137932,2.0,3.0,2.0
327,2021-06-29,2021-08-02,0.0,0.0,1.0,Cochem-Zell,61.0,61.0,6.0,19.0,16.328457142857143,79.25028571428571,2.0,5.0,2.0
328,2021-08-02,2021-08-20,0.0,1.0,1.0,Cochem-Zell,61.0,61.0,19.0,28.0,15.765263157894736,79.50526315789473,2.0,5.0,2.0
329,2021-08-20,2021-09-07,1.0,0.0,1.0,Cochem-Zell,61.0,62.0,28.0,53.0,15.246315789473684,78.95157894736842,2.0,5.0,2.0
330,2021-09-07,2021-09-29,0.0,1.0,1.0,Cochem-Zell,62.0,68.0,53.0,45.0,14.446782608695651,80.56,0.0,5.0,2.0
331,2021-09-29,2021-10-23,1.0,2.0,1.0,Cochem-Zell,68.0,69.0,45.0,90.0,8.959840000000002,85.9904,0.0,5.0,2.0
332,2021-10-23,2021-11-04,2.0,3.0,1.0,Cochem-Zell,69.0,70.0,90.0,173.0,7.731692307692308,89.34461538461538,0.0,5.0,2.0
333,2021-11-04,2021-11-19,3.0,2.0,1.0,Cochem-Zell,70.0,70.0,173.0,335.0,4.36875,93.28,0.0,5.0,2.0
334,2021-11-19,2021-12-13,2.0,3.0,1.0,Cochem-Zell,70.0,77.0,335.0,340.0,1.8937599999999999,93.0864,0.0,5.0,2.0
335,2021-12-13,2021-12-28,3.0,2.0,1.0,Cochem-Zell,77.0,84.0,340.0,176.0,2.7204999999999995,94.2175,0.0,5.0,2.0
336,2021-12-28,2022-01-19,2.0,0.0,1.0,Cochem-Zell,84.0,86.0,176.0,687.0,2.596545454545455,92.9309090909091,0.0,5.0,2.0
337,2022-01-19,2022-01-28,0.0,1.0,1.0,Cochem-Zell,86.0,86.0,687.0,936.0,0.4704,91.292,0.0,5.0,2.0
338,2022-01-28,2022-02-17,1.0,5.0,2.0,Cochem-Zell,86.0,86.0,936.0,1246.0,3.4485714285714284,85.29333333333334,0.0,5.0,2.0
339,2022-02-17,2022-03-18,5.0,1.0,2.0,Cochem-Zell,86.0,88.0,1246.0,2773.0,3.7695999999999996,66.60533333333333,0.0,5.0,2.0
340,2022-03-18,2022-04-03,1.0,4.0,2.0,Cochem-Zell,88.0,89.0,2773.0,2859.0,6.904235294117647,60.188235294117646,0.0,5.0,2.0
341,2022-04-03,2022-04-26,4.0,2.0,2.0,Cochem-Zell,89.0,92.0,2859.0,1363.0,7.8485000000000005,66.065,0.0,5.0,2.0
342,2022-04-26,2022-06-01,2.0,1.0,2.0,Cochem-Zell,92.0,95.0,1363.0,434.0,13.35135135135135,64.5372972972973,0.0,5.0,2.0
343,2022-06-01,2022-06-17,1.0,4.0,2.0,Cochem-Zell,95.0,95.0,434.0,824.0,16.11223529411765,64.6470588235294,0.0,5.0,2.0
344,2020-04-25,2020-05-15,3.0,0.0,0.0,Bad Kreuznach,2.0,6.0,54.0,17.0,12.22152380952381,67.01904761904763,2.0,0.0,2.0
345,2020-05-15,2020-06-01,0.0,0.0,0.0,Bad Kreuznach,6.0,7.0,17.0,9.0,16.384222222222224,57.79555555555555,0.0,0.0,2.0
